material_id, num_atoms, strain, stress_Gpa, total_energy_per_atom, sym, cif
432, 16, 0.0861999999999994, 4.9634610366675, -3.4072289032656564, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.90546
_cell_length_b       7.05388
_cell_length_c       3.52717
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.00997  0.07493  0.06922  1.0000
  Cu  Cu2       1.0  0.26081  0.32399  0.07631  1.0000
  Cu  Cu3       1.0  0.26135  0.07300  0.57264  1.0000
  Cu  Cu4       1.0  0.01173  0.32533  0.57554  1.0000
  Cu  Cu5       1.0  0.51141  0.07495  0.07146  1.0000
  Cu  Cu6       1.0  0.76229  0.32281  0.07672  1.0000
  Cu  Cu7       1.0  0.76254  0.07390  0.57398  1.0000
  Cu  Cu8       1.0  0.51165  0.32445  0.57692  1.0000
  Cu  Cu9       1.0  0.01297  0.57464  0.07098  1.0000
  Cu  Cu10      1.0  0.26176  0.82300  0.07581  1.0000
  Cu  Cu11      1.0  0.26272  0.57356  0.57221  1.0000
  Cu  Cu12      1.0  0.01234  0.82501  0.57614  1.0000
  Cu  Cu13      1.0  0.51503  0.57497  0.07324  1.0000
  Cu  Cu14      1.0  0.76408  0.82229  0.07523  1.0000
  Cu  Cu15      1.0  0.76341  0.57404  0.57353  1.0000
  Cu  Cu16      1.0  0.51282  0.82557  0.57592  1.0000
"
433, 16, 0.0863999999999993, 4.98411536942109, -3.407158738504569, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.90692
_cell_length_b       7.05331
_cell_length_c       3.527
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.00987  0.07513  0.07104  1.0000
  Cu  Cu2       1.0  0.26027  0.32428  0.07506  1.0000
  Cu  Cu3       1.0  0.26096  0.07329  0.57318  1.0000
  Cu  Cu4       1.0  0.01199  0.32535  0.57459  1.0000
  Cu  Cu5       1.0  0.51167  0.07457  0.07245  1.0000
  Cu  Cu6       1.0  0.76208  0.32322  0.07589  1.0000
  Cu  Cu7       1.0  0.76274  0.07400  0.57430  1.0000
  Cu  Cu8       1.0  0.51145  0.32462  0.57660  1.0000
  Cu  Cu9       1.0  0.01262  0.57454  0.07095  1.0000
  Cu  Cu10      1.0  0.26121  0.82296  0.07608  1.0000
  Cu  Cu11      1.0  0.26314  0.57376  0.57308  1.0000
  Cu  Cu12      1.0  0.01244  0.82457  0.57648  1.0000
  Cu  Cu13      1.0  0.51520  0.57521  0.07236  1.0000
  Cu  Cu14      1.0  0.76381  0.82266  0.07487  1.0000
  Cu  Cu15      1.0  0.76313  0.57395  0.57399  1.0000
  Cu  Cu16      1.0  0.51279  0.82508  0.57535  1.0000
"
434, 16, 0.0865999999999996, 5.0002164217418, -3.407088304700544, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.90837
_cell_length_b       7.05313
_cell_length_c       3.52659
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01000  0.07519  0.07333  1.0000
  Cu  Cu2       1.0  0.25994  0.32455  0.07375  1.0000
  Cu  Cu3       1.0  0.26061  0.07366  0.57384  1.0000
  Cu  Cu4       1.0  0.01224  0.32523  0.57352  1.0000
  Cu  Cu5       1.0  0.51195  0.07408  0.07377  1.0000
  Cu  Cu6       1.0  0.76185  0.32373  0.07495  1.0000
  Cu  Cu7       1.0  0.76282  0.07409  0.57458  1.0000
  Cu  Cu8       1.0  0.51127  0.32466  0.57600  1.0000
  Cu  Cu9       1.0  0.01223  0.57433  0.07141  1.0000
  Cu  Cu10      1.0  0.26079  0.82302  0.07618  1.0000
  Cu  Cu11      1.0  0.26358  0.57401  0.57408  1.0000
  Cu  Cu12      1.0  0.01254  0.82402  0.57649  1.0000
  Cu  Cu13      1.0  0.51506  0.57530  0.07182  1.0000
  Cu  Cu14      1.0  0.76340  0.82322  0.07454  1.0000
  Cu  Cu15      1.0  0.76282  0.57381  0.57446  1.0000
  Cu  Cu16      1.0  0.51273  0.82449  0.57465  1.0000
"
435, 16, 0.0867999999999995, 5.0183976684116, -3.407017698364825, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.90983
_cell_length_b       7.05306
_cell_length_c       3.52623
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01033  0.07514  0.07576  1.0000
  Cu  Cu2       1.0  0.25988  0.32481  0.07248  1.0000
  Cu  Cu3       1.0  0.26037  0.07407  0.57453  1.0000
  Cu  Cu4       1.0  0.01243  0.32504  0.57244  1.0000
  Cu  Cu5       1.0  0.51218  0.07356  0.07521  1.0000
  Cu  Cu6       1.0  0.76162  0.32430  0.07394  1.0000
  Cu  Cu7       1.0  0.76277  0.07419  0.57482  1.0000
  Cu  Cu8       1.0  0.51113  0.32460  0.57511  1.0000
  Cu  Cu9       1.0  0.01184  0.57406  0.07224  1.0000
  Cu  Cu10      1.0  0.26054  0.82320  0.07607  1.0000
  Cu  Cu11      1.0  0.26397  0.57431  0.57499  1.0000
  Cu  Cu12      1.0  0.01260  0.82344  0.57617  1.0000
  Cu  Cu13      1.0  0.51462  0.57527  0.07163  1.0000
  Cu  Cu14      1.0  0.76292  0.82392  0.07424  1.0000
  Cu  Cu15      1.0  0.76252  0.57368  0.57478  1.0000
  Cu  Cu16      1.0  0.51262  0.82392  0.57387  1.0000
"
436, 16, 0.0869999999999996, 5.03340557345544, -3.406946924581425, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.91128
_cell_length_b       7.0526
_cell_length_c       3.52604
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01079  0.07502  0.07801  1.0000
  Cu  Cu2       1.0  0.26010  0.32507  0.07140  1.0000
  Cu  Cu3       1.0  0.26029  0.07450  0.57524  1.0000
  Cu  Cu4       1.0  0.01253  0.32487  0.57147  1.0000
  Cu  Cu5       1.0  0.51230  0.07311  0.07653  1.0000
  Cu  Cu6       1.0  0.76140  0.32488  0.07295  1.0000
  Cu  Cu7       1.0  0.76262  0.07435  0.57501  1.0000
  Cu  Cu8       1.0  0.51102  0.32446  0.57400  1.0000
  Cu  Cu9       1.0  0.01146  0.57382  0.07333  1.0000
  Cu  Cu10      1.0  0.26047  0.82352  0.07579  1.0000
  Cu  Cu11      1.0  0.26424  0.57464  0.57567  1.0000
  Cu  Cu12      1.0  0.01259  0.82293  0.57563  1.0000
  Cu  Cu13      1.0  0.51393  0.57516  0.07177  1.0000
  Cu  Cu14      1.0  0.76242  0.82471  0.07398  1.0000
  Cu  Cu15      1.0  0.76224  0.57361  0.57489  1.0000
  Cu  Cu16      1.0  0.51244  0.82347  0.57311  1.0000
"
437, 16, 0.0871999999999995, 5.04860752917459, -3.4068759940970064, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.91274
_cell_length_b       7.05188
_cell_length_c       3.52597
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01131  0.07485  0.07979  1.0000
  Cu  Cu2       1.0  0.26058  0.32529  0.07064  1.0000
  Cu  Cu3       1.0  0.26039  0.07488  0.57592  1.0000
  Cu  Cu4       1.0  0.01253  0.32474  0.57081  1.0000
  Cu  Cu5       1.0  0.51228  0.07278  0.07756  1.0000
  Cu  Cu6       1.0  0.76121  0.32536  0.07207  1.0000
  Cu  Cu7       1.0  0.76240  0.07457  0.57520  1.0000
  Cu  Cu8       1.0  0.51094  0.32425  0.57280  1.0000
  Cu  Cu9       1.0  0.01114  0.57362  0.07452  1.0000
  Cu  Cu10      1.0  0.26057  0.82394  0.07538  1.0000
  Cu  Cu11      1.0  0.26432  0.57495  0.57603  1.0000
  Cu  Cu12      1.0  0.01248  0.82252  0.57502  1.0000
  Cu  Cu13      1.0  0.51304  0.57500  0.07221  1.0000
  Cu  Cu14      1.0  0.76196  0.82547  0.07377  1.0000
  Cu  Cu15      1.0  0.76198  0.57362  0.57476  1.0000
  Cu  Cu16      1.0  0.51220  0.82320  0.57249  1.0000
"
438, 16, 0.0873999999999995, 5.06476924356947, -3.40680489474805, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.91419
_cell_length_b       7.05138
_cell_length_c       3.52582
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01183  0.07462  0.08091  1.0000
  Cu  Cu2       1.0  0.26125  0.32542  0.07030  1.0000
  Cu  Cu3       1.0  0.26066  0.07513  0.57657  1.0000
  Cu  Cu4       1.0  0.01243  0.32466  0.57059  1.0000
  Cu  Cu5       1.0  0.51211  0.07260  0.07817  1.0000
  Cu  Cu6       1.0  0.76105  0.32564  0.07138  1.0000
  Cu  Cu7       1.0  0.76216  0.07479  0.57543  1.0000
  Cu  Cu8       1.0  0.51092  0.32395  0.57167  1.0000
  Cu  Cu9       1.0  0.01091  0.57347  0.07568  1.0000
  Cu  Cu10      1.0  0.26081  0.82438  0.07492  1.0000
  Cu  Cu11      1.0  0.26417  0.57517  0.57608  1.0000
  Cu  Cu12      1.0  0.01227  0.82223  0.57451  1.0000
  Cu  Cu13      1.0  0.51207  0.57478  0.07287  1.0000
  Cu  Cu14      1.0  0.76157  0.82606  0.07365  1.0000
  Cu  Cu15      1.0  0.76171  0.57368  0.57445  1.0000
  Cu  Cu16      1.0  0.51192  0.82311  0.57215  1.0000
"
439, 16, 0.0875999999999995, 5.07803784230377, -3.4067335712764626, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.91565
_cell_length_b       7.05118
_cell_length_c       3.52543
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01229  0.07436  0.08126  1.0000
  Cu  Cu2       1.0  0.26201  0.32541  0.07045  1.0000
  Cu  Cu3       1.0  0.26107  0.07523  0.57716  1.0000
  Cu  Cu4       1.0  0.01226  0.32462  0.57091  1.0000
  Cu  Cu5       1.0  0.51183  0.07257  0.07830  1.0000
  Cu  Cu6       1.0  0.76091  0.32567  0.07098  1.0000
  Cu  Cu7       1.0  0.76191  0.07500  0.57573  1.0000
  Cu  Cu8       1.0  0.51097  0.32362  0.57079  1.0000
  Cu  Cu9       1.0  0.01078  0.57339  0.07666  1.0000
  Cu  Cu10      1.0  0.26113  0.82478  0.07451  1.0000
  Cu  Cu11      1.0  0.26375  0.57526  0.57585  1.0000
  Cu  Cu12      1.0  0.01198  0.82209  0.57424  1.0000
  Cu  Cu13      1.0  0.51112  0.57455  0.07365  1.0000
  Cu  Cu14      1.0  0.76126  0.82641  0.07364  1.0000
  Cu  Cu15      1.0  0.76142  0.57380  0.57405  1.0000
  Cu  Cu16      1.0  0.51162  0.82318  0.57217  1.0000
"
440, 16, 0.0877999999999994, 5.0950883719023, -3.406662012418375, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.91711
_cell_length_b       7.05114
_cell_length_c       3.52501
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01267  0.07413  0.08080  1.0000
  Cu  Cu2       1.0  0.26275  0.32528  0.07104  1.0000
  Cu  Cu3       1.0  0.26155  0.07517  0.57759  1.0000
  Cu  Cu4       1.0  0.01204  0.32463  0.57173  1.0000
  Cu  Cu5       1.0  0.51148  0.07272  0.07788  1.0000
  Cu  Cu6       1.0  0.76081  0.32546  0.07086  1.0000
  Cu  Cu7       1.0  0.76170  0.07518  0.57603  1.0000
  Cu  Cu8       1.0  0.51109  0.32331  0.57023  1.0000
  Cu  Cu9       1.0  0.01078  0.57341  0.07730  1.0000
  Cu  Cu10      1.0  0.26146  0.82512  0.07416  1.0000
  Cu  Cu11      1.0  0.26308  0.57523  0.57538  1.0000
  Cu  Cu12      1.0  0.01163  0.82214  0.57423  1.0000
  Cu  Cu13      1.0  0.51029  0.57434  0.07437  1.0000
  Cu  Cu14      1.0  0.76104  0.82650  0.07371  1.0000
  Cu  Cu15      1.0  0.76109  0.57397  0.57361  1.0000
  Cu  Cu16      1.0  0.51133  0.82343  0.57253  1.0000
"
441, 16, 0.0879999999999994, 5.11046279470521, -3.4065901255225812, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.91856
_cell_length_b       7.05065
_cell_length_c       3.52476
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01294  0.07401  0.07958  1.0000
  Cu  Cu2       1.0  0.26336  0.32509  0.07196  1.0000
  Cu  Cu3       1.0  0.26203  0.07502  0.57776  1.0000
  Cu  Cu4       1.0  0.01183  0.32472  0.57294  1.0000
  Cu  Cu5       1.0  0.51112  0.07308  0.07696  1.0000
  Cu  Cu6       1.0  0.76075  0.32509  0.07101  1.0000
  Cu  Cu7       1.0  0.76153  0.07535  0.57622  1.0000
  Cu  Cu8       1.0  0.51129  0.32313  0.57006  1.0000
  Cu  Cu9       1.0  0.01089  0.57357  0.07748  1.0000
  Cu  Cu10      1.0  0.26176  0.82538  0.07390  1.0000
  Cu  Cu11      1.0  0.26220  0.57512  0.57473  1.0000
  Cu  Cu12      1.0  0.01127  0.82243  0.57445  1.0000
  Cu  Cu13      1.0  0.50965  0.57423  0.07490  1.0000
  Cu  Cu14      1.0  0.76088  0.82635  0.07382  1.0000
  Cu  Cu15      1.0  0.76072  0.57423  0.57319  1.0000
  Cu  Cu16      1.0  0.51110  0.82385  0.57316  1.0000
"
442, 16, 0.0881999999999993, 5.12739003901225, -3.4065179285320375, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.92002
_cell_length_b       7.04965
_cell_length_c       3.52476
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01308  0.07403  0.07780  1.0000
  Cu  Cu2       1.0  0.26375  0.32485  0.07312  1.0000
  Cu  Cu3       1.0  0.26242  0.07483  0.57759  1.0000
  Cu  Cu4       1.0  0.01164  0.32486  0.57437  1.0000
  Cu  Cu5       1.0  0.51082  0.07360  0.07564  1.0000
  Cu  Cu6       1.0  0.76072  0.32463  0.07140  1.0000
  Cu  Cu7       1.0  0.76142  0.07548  0.57623  1.0000
  Cu  Cu8       1.0  0.51154  0.32312  0.57031  1.0000
  Cu  Cu9       1.0  0.01107  0.57386  0.07717  1.0000
  Cu  Cu10      1.0  0.26196  0.82556  0.07374  1.0000
  Cu  Cu11      1.0  0.26119  0.57497  0.57402  1.0000
  Cu  Cu12      1.0  0.01091  0.82296  0.57483  1.0000
  Cu  Cu13      1.0  0.50926  0.57424  0.07513  1.0000
  Cu  Cu14      1.0  0.76078  0.82601  0.07397  1.0000
  Cu  Cu15      1.0  0.76030  0.57455  0.57284  1.0000
  Cu  Cu16      1.0  0.51093  0.82439  0.57395  1.0000
"
443, 16, 0.0883999999999994, 5.1453352830792, -3.406445596356294, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.92147
_cell_length_b       7.04863
_cell_length_c       3.52481
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01310  0.07415  0.07574  1.0000
  Cu  Cu2       1.0  0.26387  0.32455  0.07441  1.0000
  Cu  Cu3       1.0  0.26267  0.07459  0.57710  1.0000
  Cu  Cu4       1.0  0.01148  0.32499  0.57587  1.0000
  Cu  Cu5       1.0  0.51063  0.07420  0.07415  1.0000
  Cu  Cu6       1.0  0.76074  0.32413  0.07207  1.0000
  Cu  Cu7       1.0  0.76136  0.07551  0.57603  1.0000
  Cu  Cu8       1.0  0.51182  0.32327  0.57097  1.0000
  Cu  Cu9       1.0  0.01129  0.57421  0.07649  1.0000
  Cu  Cu10      1.0  0.26203  0.82560  0.07375  1.0000
  Cu  Cu11      1.0  0.26016  0.57476  0.57338  1.0000
  Cu  Cu12      1.0  0.01060  0.82366  0.57529  1.0000
  Cu  Cu13      1.0  0.50912  0.57434  0.07508  1.0000
  Cu  Cu14      1.0  0.76070  0.82552  0.07417  1.0000
  Cu  Cu15      1.0  0.75989  0.57486  0.57266  1.0000
  Cu  Cu16      1.0  0.51083  0.82495  0.57481  1.0000
"
444, 16, 0.0885999999999994, 5.16024479235741, -3.406373073863825, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.92293
_cell_length_b       7.04808
_cell_length_c       3.52459
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01299  0.07432  0.07374  1.0000
  Cu  Cu2       1.0  0.26370  0.32419  0.07575  1.0000
  Cu  Cu3       1.0  0.26274  0.07432  0.57634  1.0000
  Cu  Cu4       1.0  0.01136  0.32503  0.57728  1.0000
  Cu  Cu5       1.0  0.51060  0.07477  0.07276  1.0000
  Cu  Cu6       1.0  0.76083  0.32364  0.07302  1.0000
  Cu  Cu7       1.0  0.76136  0.07539  0.57563  1.0000
  Cu  Cu8       1.0  0.51208  0.32355  0.57203  1.0000
  Cu  Cu9       1.0  0.01146  0.57456  0.07559  1.0000
  Cu  Cu10      1.0  0.26196  0.82546  0.07397  1.0000
  Cu  Cu11      1.0  0.25921  0.57449  0.57298  1.0000
  Cu  Cu12      1.0  0.01034  0.82443  0.57577  1.0000
  Cu  Cu13      1.0  0.50919  0.57445  0.07483  1.0000
  Cu  Cu14      1.0  0.76065  0.82489  0.07448  1.0000
  Cu  Cu15      1.0  0.75952  0.57507  0.57274  1.0000
  Cu  Cu16      1.0  0.51080  0.82543  0.57564  1.0000
"
445, 16, 0.0887999999999994, 5.17837038343398, -3.406300318631975, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.92438
_cell_length_b       7.04822
_cell_length_c       3.52413
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01277  0.07449  0.07206  1.0000
  Cu  Cu2       1.0  0.26326  0.32381  0.07699  1.0000
  Cu  Cu3       1.0  0.26261  0.07404  0.57536  1.0000
  Cu  Cu4       1.0  0.01126  0.32495  0.57841  1.0000
  Cu  Cu5       1.0  0.51072  0.07524  0.07164  1.0000
  Cu  Cu6       1.0  0.76100  0.32322  0.07417  1.0000
  Cu  Cu7       1.0  0.76139  0.07509  0.57502  1.0000
  Cu  Cu8       1.0  0.51227  0.32393  0.57338  1.0000
  Cu  Cu9       1.0  0.01153  0.57483  0.07463  1.0000
  Cu  Cu10      1.0  0.26178  0.82515  0.07437  1.0000
  Cu  Cu11      1.0  0.25847  0.57419  0.57286  1.0000
  Cu  Cu12      1.0  0.01016  0.82518  0.57613  1.0000
  Cu  Cu13      1.0  0.50941  0.57454  0.07445  1.0000
  Cu  Cu14      1.0  0.76060  0.82422  0.07488  1.0000
  Cu  Cu15      1.0  0.75926  0.57516  0.57307  1.0000
  Cu  Cu16      1.0  0.51080  0.82575  0.57631  1.0000
"
446, 16, 0.0889999999999996, 5.19485106414104, -3.4062274540335564, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.92584
_cell_length_b       7.04842
_cell_length_c       3.52361
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01244  0.07469  0.07089  1.0000
  Cu  Cu2       1.0  0.26260  0.32349  0.07800  1.0000
  Cu  Cu3       1.0  0.26232  0.07384  0.57422  1.0000
  Cu  Cu4       1.0  0.01116  0.32480  0.57908  1.0000
  Cu  Cu5       1.0  0.51097  0.07560  0.07094  1.0000
  Cu  Cu6       1.0  0.76123  0.32301  0.07541  1.0000
  Cu  Cu7       1.0  0.76145  0.07470  0.57424  1.0000
  Cu  Cu8       1.0  0.51235  0.32442  0.57484  1.0000
  Cu  Cu9       1.0  0.01146  0.57506  0.07374  1.0000
  Cu  Cu10      1.0  0.26150  0.82477  0.07486  1.0000
  Cu  Cu11      1.0  0.25801  0.57394  0.57303  1.0000
  Cu  Cu12      1.0  0.01004  0.82589  0.57626  1.0000
  Cu  Cu13      1.0  0.50972  0.57463  0.07402  1.0000
  Cu  Cu14      1.0  0.76057  0.82364  0.07530  1.0000
  Cu  Cu15      1.0  0.75916  0.57516  0.57360  1.0000
  Cu  Cu16      1.0  0.51081  0.82592  0.57670  1.0000
"
447, 16, 0.0891999999999995, 5.21407495482317, -3.4061543740925564, fcc, "data_image0
_chemical_formula_structural       Cu16
_chemical_formula_sum              'Cu16'
_cell_length_a       7.92729
_cell_length_b       7.04814
_cell_length_c       3.52334
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    'P 1'
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.01201  0.07491  0.07028  1.0000
  Cu  Cu2       1.0  0.26180  0.32333  0.07861  1.0000
  Cu  Cu3       1.0  0.26192  0.07379  0.57300  1.0000
  Cu  Cu4       1.0  0.01103  0.32462  0.57915  1.0000
  Cu  Cu5       1.0  0.51130  0.07587  0.07070  1.0000
  Cu  Cu6       1.0  0.76151  0.32307  0.07658  1.0000
  Cu  Cu7       1.0  0.76150  0.07429  0.57332  1.0000
  Cu  Cu8       1.0  0.51228  0.32500  0.57621  1.0000
  Cu  Cu9       1.0  0.01123  0.57526  0.07302  1.0000
  Cu  Cu10      1.0  0.26116  0.82440  0.07531  1.0000
  Cu  Cu11      1.0  0.25789  0.57382  0.57341  1.0000
  Cu  Cu12      1.0  0.01000  0.82651  0.57603  1.0000
  Cu  Cu13      1.0  0.51005  0.57473  0.07363  1.0000
  Cu  Cu14      1.0  0.76055  0.82325  0.07564  1.0000
  Cu  Cu15      1.0  0.75925  0.57512  0.57421  1.0000
  Cu  Cu16      1.0  0.51080  0.82595  0.57670  1.0000
"
